movieId,title
7533,Winnie the Pooh and Tigger Too (1974)
7534,Hard Ticket to Hawaii (1987)
7535,Elite Squad: The Enemy Within (Tropa de Elite 2 - O Inimigo Agora É Outro) (2010)
7536,Mesrine: Public Enemy #1 (L'ennemi public n°1) (2008)
7537,Just Go with It (2011)
7538,Cave of Forgotten Dreams (2010)
7539,Red Riding Hood (2011)
7540,"Big Mommas: Like Father, Like Son (2011)"
7541,Super (2010)
7542,"Troll Hunter, The (Trolljegeren) (2010)"
7543,Source Code (2011)
7544,Jane Eyre (2011)
7545,Sucker Punch (2011)
7546,BURN-E (2008)
7547,Senna (2010)
7548,Family Guy Presents: It's a Trap (2010)
7549,Insidious (2010)
7550,Hobo with a Shotgun (2011)
7551,Win Win (2011)
7552,Room in Rome (Habitación en Roma) (2010)
7553,Boy (2010)
7554,Diary of a Wimpy Kid: Rodrick Rules (2011)
7555,Henry's Crime (2010)
7556,Hop (2011)
7557,Playing the Victim (Izobrazhaya zhertvu) (2006)
7558,Films to Keep You Awake: The Christmas Tale (Películas para no dormir: Cuento de navidad) (2005)
7559,13 Assassins (Jûsan-nin no shikaku) (2010)
7560,Hanna (2011)
7561,Connections (1978)
7562,Into Eternity (2010)
7563,Daffy Duck's Quackbusters (1988)
7564,American: The Bill Hicks Story (2009)
7565,Arthur (2011)
7566,Scream 4 (2011)
7567,Rio (2011)
7568,Melancholia (2011)
7569,Thor (2011)
7570,Louis C.K.: Hilarious (2010)
7571,Louis C.K.: Chewed Up (2008)
7572,Atlas Shrugged: Part 1 (2011)
7573,Louis C.K.: Shameless (2007)
7574,Mildred Pierce (2011)
7575,Voices from the List (2004)
7576,Water for Elephants (2011)
7577,African Cats (2011)
7578,Kill the Irishman (2011)
7579,"Fast Five (Fast and the Furious 5, The) (2011)"
7580,Louis Theroux: Law & Disorder (2008)
7581,Idiots and Angels (2008)
7582,Incendies (2010)
7583,Soul Surfer (2011)
7584,Something Borrowed (2011)
7585,Bridesmaids (2011)
7586,Priest (2011)
7587,Mothra (Mosura) (1961)
7588,Pirates of the Caribbean: On Stranger Tides (2011)
7589,Midnight in Paris (2011)
7590,The Man from Nowhere (2010)
7591,"Tree of Life, The (2011)"
7592,"Hangover Part II, The (2011)"
7593,Nothing to Declare (Rien à déclarer) (2010)
7594,Across the Hall (2009)
7595,"Roommate, The (2011)"
7596,Attack the Block (2011)
7597,The Way (2010)
7598,Let the Bullets Fly (2010)
7599,Kung Fu Panda 2 (2011)
7600,X-Men: First Class (2011)
7601,Submarine (2010)
7602,American Grindhouse (2010)
7603,Everything Must Go (2010)
7604,Beginners (2010)
7605,Super 8 (2011)
7606,Bernie (1996)
7607,Green Lantern (2011)
7608,Elektra Luxx (2010)
7609,Mr. Popper's Penguins (2011)
7610,Bad Teacher (2011)
7611,Transformers: Dark of the Moon (2011)
7612,Larry Crowne (2011)
7613,Your Highness (2011)
7614,Too Big to Fail (2011)
7615,Takers (2010)
7616,My Life as McDull (Mak dau goo si) (2001)
7617,Zookeeper (2011)
7618,Horrible Bosses (2011)
7619,Cars 2 (2011)
7620,Between the Folds (2008)
7621,Delhi Belly (2011)
7622,Upside Down: The Creation Records Story (2010)
7623,Monte Carlo (2011)
7624,Harry Potter and the Deathly Hallows: Part 2 (2011)
7625,Drive (2011)
7626,Captain America: The First Avenger (2011)
7627,"Crazy, Stupid, Love. (2011)"
7628,One Day (2011)
7629,"Guard, The (2011)"
7630,Winnie the Pooh (2011)
7631,"Woman, The (2011)"
7632,"New One-Armed Swordsman, The (Xin du bi dao) (1971)"
7633,Mike's New Car (2002)
7634,"Smurfs, The (2011)"
7635,Friends with Benefits (2011)
7636,Paper Birds (Pájaros de papel) (2010)
7637,Blitz (2011)
7638,"Yellow Sea, The (a.k.a. The Murderer) (Hwanghae) (2010)"
7639,Our Idiot Brother (2011)
7640,SUBWAYStories: Tales from the Underground (1997)
7641,Death Race 2 (2010)
7642,Rise of the Planet of the Apes (2011)
7643,Terri (2011)
7644,"Change-Up, The (2011)"
7645,"Help, The (2011)"
7646,30 Minutes or Less (2011)
7647,My Afternoons with Margueritte (La tête en friche) (2010)
7648,Final Destination 5 (2011)
7649,"Very Harold & Kumar 3D Christmas, A (2011)"
7650,Don't Be Afraid of the Dark (2010)
7651,Fright Night (2011)
7652,Another Earth (2011)
7653,Hesher (2010)
7654,Stake Land (2010)
7655,"Debt, The (2011)"
7656,Colombiana (2011)
7657,Bill Cunningham New York (2011)
7658,"Skin I Live In, The (La piel que habito) (2011)"
7659,Conan the Barbarian (2011)
7660,Walled In (2009)
7661,Birdemic: Shock and Terror (2010)
7662,"Inbetweeners Movie, The (2011)"
7663,Red State (2011)
7664,Pearl Jam Twenty (2011)
7665,I Don't Know How She Does It (2011)
7666,Shark Night 3D (2011)
7667,Contagion (2011)
7668,Moneyball (2011)
7669,Neds (2010)
7670,Cold Fish (Tsumetai nettaigyo) (2010)
7671,Phineas and Ferb the Movie: Across the 2nd Dimension (2011)
7672,Northanger Abbey (2007)
7673,"Avengers, The (2012)"
7674,Tinker Tailor Soldier Spy (2011)
7675,"Separation, A (Jodaeiye Nader az Simin) (2011)"
7676,"Dangerous Method, A (2011)"
7677,Warrior (2011)
7678,"Ides of March, The (2011)"
7679,Kill List (2011)
7680,Killer Elite (2011)
7681,Bellflower (2011)
7682,50/50 (2011)
7683,Generation P (2011)
7684,The Artist (2011)
7685,Gigi (1949)
7686,BlinkyTM (2011)
7687,Take Shelter (2011)
7688,Three Outlaw Samurai (Sanbiki no samurai) (1964)
7689,Antonio Gaudí (1985)
7690,Real Steel (2011)
7691,Footloose (2011)
7692,"Thing, The (2011)"
7693,Beautiful Boy (2010)
7694,Tyrannosaur (2011)
7695,Martha Marcy May Marlene (2011)
7696,We Need to Talk About Kevin (2011)
7697,Behind Enemy Lines II: Axis of Evil (2006)
7698,"Three Musketeers, The (2011)"
7699,In Time (2011)
7700,Margaret (2011)
7701,Carnage (2011)
7702,Margin Call (2011)
7703,Paranormal Activity 3 (2011)
7704,Puncture (2011)
7705,Johnny English Reborn (2011)
7706,Abduction (2011)
7707,This Must Be the Place (2011)
7708,Shame (2011)
7709,What's Your Number? (2011)
7710,Headhunters (Hodejegerne) (2011)
7711,Batman: Year One (2011)
7712,Miss Representation (2011)
7713,Puss in Boots (2011)
7714,Tower Heist (2011)
7715,J. Edgar (2011)
7716,"Double, The (2011)"
7717,"Adventures of Tintin, The (2011)"
7718,Starsuckers (2009)
7719,Tomboy (2011)
7720,George Harrison: Living in the Material World (2011)
7721,Hugo (2011)
7722,Immortals (2011)
7723,Jack and Jill (2011)
7724,Into the Abyss (2011)
7725,"Sign of Four, The (1987)"
7726,"Descendants, The (2011)"
7727,Like Crazy (2011)
7728,"Muppets, The (2011)"
7729,"Twilight Saga: Breaking Dawn - Part 1, The (2011)"
7730,War Horse (2011)
7731,"Rum Diary, The (2011)"
7732,Lifted (2006)
7733,Hipsters (Stilyagi) (2008)
7734,Another Cinderella Story (2008)
7735,Bunraku (2010)
7736,"Sitter, The (2011)"
7737,Extremely Loud and Incredibly Close (2011)
7738,Play the Game (2009)
7739,Asterix in America (a.k.a Asterix Conquers America) (Astérix et les Indiens) (1994)
7740,Asterix and the Vikings (Astérix et les Vikings) (2006)
7741,Happy Feet Two (2011)
7742,Arthur Christmas (2011)
7743,Violet & Daisy (2011)
7744,Bullet to the Head (2012)
7745,"Expendables 2, The (2012)"
7746,"Snowman, The (1982)"
7747,The Hunger Games (2012)
7748,"Dark Knight Rises, The (2012)"
7749,"Bourne Legacy, The (2012)"
7750,Sherlock Holmes: A Game of Shadows (2011)
7751,Coriolanus (2011)
7752,Young Adult (2011)
7753,New Year's Eve (2011)
7754,Mission: Impossible - Ghost Protocol (2011)
7755,We Bought a Zoo (2011)
7756,"Girl with the Dragon Tattoo, The (2011)"
7757,"Darkest Hour, The (2011)"
7758,Last Holiday (1950)
7759,Alvin and the Chipmunks: Chipwrecked (2011)
7760,Salvation Boulevard (2011)
7761,Friends with Kids (2011)
7762,Girl Walks Into a Bar (2011)
7763,Contraband (2012)
7764,"Way South, The (De weg naar het zuiden) (1981)"
7765,Being Elmo: A Puppeteer's Journey (2011)
7766,Joyful Noise (2012)
7767,"Iron Lady, The (2011)"
7768,Albatross (2011)
7769,"Revenant, The (2009)"
7770,Underworld: Awakening (2012)
7771,"Grey, The (2012)"
7772,Man on a Ledge (2012)
7773,Sacrifice (Zhao shi gu er) (2010)
7774,Haywire (2011)
7775,Contact High (2009)
7776,"Whistleblower, The (2010)"
7777,Einstein and Eddington (2008)
7778,Apollo 18 (2011)
7779,Seeking Justice (2011)
7780,Red Tails (2012)
7781,"Flowers of War, The (Jin líng shí san chai) (2011)"
7782,Intouchables (2011)
7783,One for the Money (2012)
7784,"Innkeepers, The (2011)"
7785,Puss in Boots (Nagagutsu o haita neko) (1969)
7786,Grave Encounters (2011)
7787,Chronicle (2012)
7788,"Woman in Black, The (2012)"
7789,Woman in Love (Rubbeldiekatz) (2011)
7790,"Art of Getting By, The (2011)"
7791,All Watched Over by Machines of Loving Grace (2011)
7792,Dylan Moran: Monster (2004)
7793,Safe House (2012)
7794,"Vow, The (2012)"
7795,Louis C.K.: Live at the Beacon Theater (2011)
7796,Pitfall (Otoshiana) (1962)
7797,Monsieur Lazhar (2011)
7798,"For a Good Time, Call... (2012)"
7799,Janie Jones (2010)
7800,Journey 2: The Mysterious Island (2012)
7801,Perfect Sense (2011)
7802,Rollo and the Woods Sprite (Rölli ja metsänhenki) (2001)
7803,"Atomic Brain, The (1963)"
7804,Ghost Rider: Spirit of Vengeance (2012)
7805,Prayers for Bobby (2009)
7806,"Very Potter Musical, A (2009)"
7807,"Very Potter Sequel, A (2010)"
7808,Miss Nobody (2010)
7809,"Civil War, The (1990)"
7810,Ro.Go.Pa.G. (1963)
7811,"Women on the 6th Floor, The (Les Femmes du 6ème Étage) (2010)"
7812,Mega Shark vs. Crocosaurus (2010)
7813,Red Hill (2010)
7814,Mickey's The Prince and the Pauper (1990)
7815,Gone (2012)
7816,Project X (2012)
7817,Dr. Seuss' The Lorax (2012)
7818,"Big Year, The (2011)"
7819,Act of Valor (2012)
7820,Trailer Park Boys (1999)
7821,This Means War (2012)
7822,John Carter (2012)
7823,Goon (2011)
7824,"Ledge, The (2011)"
7825,21 Jump Street (2012)
7826,"Jeff, Who Lives at Home (2012)"
7827,Lockout (2012)
7828,"Snowtown (Snowtown Murders, The) (2011)"
7829,Space Battleship Yamato (2010)
7830,Jiro Dreams of Sushi (2011)
7831,Damsels in Distress (2011)
7832,Salmon Fishing in the Yemen (2011)
7833,Wrath of the Titans (2012)
7834,Detachment (2011)
7835,Iron Sky (2012)
7836,Absentia (2011)
7837,American Reunion (American Pie 4) (2012)
7838,The Raid: Redemption (2011)
7839,"Cabin in the Woods, The (2012)"
7840,God Bless America (2011)
7841,"Three Stooges, The (2012)"
7842,"Raven, The (2012)"
7843,North & South (2004)
7844,"Big Bang, The (2011)"
7845,Mirror Mirror (2012)
7846,Battleship (2012)
7847,"Best Exotic Marigold Hotel, The (2011)"
7848,Comic-Con Episode IV: A Fan's Hope (2011)
7849,Bully (2011)
7850,Hysteria (2011)
7851,Dante's Inferno: An Animated Epic (2010)
7852,"Atomic Submarine, The (1959)"
7853,"Five-Year Engagement, The (2012)"
7854,Think Like a Man (2012)
7855,"Lucky One, The (2012)"
7856,Safe (2012)
7857,Dark Shadows (2012)
7858,96 Minutes (2011) 
7859,"Decoy Bride, The (2011)"
7860,Rocket Singh: Salesman of the Year (2009)
7861,"Dictator, The (2012)"
7862,Walking with Monsters (2005)
7863,Men in Black III (M.III.B.) (M.I.B.³) (2012)
7864,Snow White and the Huntsman (2012)
7865,Sound of My Voice (2011)
7866,Eva (2011)
7867,"Pirates! Band of Misfits, The (2012)"
7868,Prometheus (2012)
7869,"Pact, The (2012)"
7870,Bernie (2011)
7871,Inhale (2010)
7872,Take This Waltz (2011)
7873,Wanderlust (2012)
7874,Moonrise Kingdom (2012)
7875,Get the Gringo (2012)
7876,Superman/Doomsday (2007) 
7877,"Thousand Words, A (2012)"
7878,Safety Not Guaranteed (2012)
7879,Madagascar 3: Europe's Most Wanted (2012)
7880,Your Sister's Sister (2011)
7881,Dragon Ball: The Curse Of The Blood Rubies (Doragon bôru: Shenron no densetsu) (1986)
7882,Dragon Ball: Sleeping Princess in Devil's Castle (Doragon bôru: Majinjô no nemuri hime) (1987)
7883,Superman/Batman: Public Enemies (2009)
7884,Dragon Ball: Mystical Adventure (Doragon bôru: Makafushigi dai bôken) (1988)
7885,Dragon Ball Z the Movie: The World's Strongest (a.k.a. Dragon Ball Z: The Strongest Guy in The World) (Doragon bôru Z: Kono yo de ichiban tsuyoi yatsu) (1990)
7886,Brave (2012)
7887,Beauty and the Beast: The Enchanted Christmas (1997)
7888,Front of the Class (2008)
7889,Dragon Ball Z the Movie: The Tree of Might (Doragon bôru Z 3: Chikyû marugoto chô kessen) (1990)
7890,Pocahontas II: Journey to a New World (1998) 
7891,What to Expect When You're Expecting (2012)
7892,To Rome with Love (2012)
7893,Abraham Lincoln: Vampire Hunter (2012)
7894,First Position (2011)
7895,Rock of Ages (2012)
7896,Seeking a Friend for the End of the World (2012)
7897,Presto (2008)
7898,Jack-Jack Attack (2005)
7899,One Man Band (2005)
7900,Ted (2012)
7901,Magic Mike (2012)
7902,Dragon Ball Z: The Return of Cooler (Doragon bôru Z 6: Gekitotsu! Hyakuoku pawâ no senshi) (1992)
7903,Dragon Ball Z: Cooler's Revenge (Doragon bôru Z 5: Tobikkiri no saikyô tai saikyô) (1991)
7904,Dragon Ball Z: Super Android 13! (Doragon bôru Z 7: Kyokugen batoru!! San dai sûpâ saiyajin) (1992)
7905,Dragon Ball Z: Broly - The Legendary Super Saiyan (Doragon bôru Z 8: Moetsukiro!! Nessen retsusen-chô gekisen) (1993)
7906,Cleanskin (2012)
7907,"Amazing Spider-Man, The (2012)"
7908,Dragon Ball Z: Bojack Unbound (Doragon bôru Z 9: Ginga girigiri!! Butchigiri no sugoi yatsu) (1993)
7909,Ice Age 4: Continental Drift (2012)
7910,Beasts of the Southern Wild (2012)
7911,Savages (2012)
7912,"Firm, The (2009)"
7913,Spirit Camp (2009)
7914,Geri's Game (1997)
7915,Some Guy Who Kills People (2011)
7916,Treasure Island (2012)
7917,"Watch, The (2012)"
7918,"Adventures of Mary-Kate and Ashley, The: The Case of the Christmas Caper (1995)"
7919,2 Days in New York (2012)
7920,Killer Joe (2011)
7921,Dragon Ball Z: Broly Second Coming (Doragon bôru Z 10: Kiken na futari! Sûpâ senshi wa nemurenai) (1994)
7922,Dragon Ball Z: Bio-Broly (Doragon bôru Z 11: Sûpâ senshi gekiha! Katsu no wa ore da) (1994)
7923,Anaconda: The Offspring (2008)
7924,"Christmas Carol, A (1999)"
7925,Goodbye Charlie (1964)
7926,For the Birds (2000)
7927,Ruby Sparks (2012)
7928,Total Recall (2012)
7929,"Angels' Share, The (2012)"
7930,"Immature, The (Immaturi) (2011)"
7931,Dragon Ball Z: Bardock - The Father of Goku (Doragon bôru Z: Tatta hitori no saishuu kessen - Furiiza ni itonda Z senshi Kakarotto no chichi) (1990)
7932,Dragon Ball Z: The History of Trunks (Doragon bôru Z: Zetsubô e no hankô!! Nokosareta chô senshi - Gohan to Torankusu) (1993)
7933,Dragon Ball GT: A Hero's Legacy (Doragon bôru GT: Gokû gaiden! Yûki no akashi wa sû-shin-chû) (1997)
7934,Sidewalls (Medianeras) (2011)
7935,Skyfall (2012)
7936,Hands Over the City (Le mani sulla città) (1963)
7937,"Campaign, The (2012)"
7938,Brake (2012)
7939,Hope Springs (2012)
7940,"Queen of Versailles, The (2012)"
7941,ParaNorman (2012)
7942,Diary of a Wimpy Kid: Dog Days (2012)
7943,Broken (2012)
7944,6 Days to Air: The Making of South Park (2011)
7945,Premium Rush (2012)
7946,"Odd Life of Timothy Green, The (2012)"
7947,Lawless (2012)
7948,Piranha 3DD (a.k.a. Piranha DD) (2012)
7949,Prime Suspect 3 (1993)
7950,Searching for Sugar Man (2012)
7951,Prime Suspect 6: The Last Witness (2003)
7952,Prime Suspect: The Lost Child (1995)
7953,Conception (2011)
7954,Paradise Lost 3: Purgatory (2011)
7955,"Words, The (2012)"
7956,Pitch Perfect (2012)
7957,Samsara (2011)
7958,Runaway Brain (1995) 
7959,Looper (2012)
7960,That's My Boy (2012)
7961,Robot & Frank (2012)
7962,Resident Evil: Retribution (2012)
7963,Lola Versus (2012)
7964,"Master, The (2012)"
7965,Dredd (2012)
7966,End of Watch (2012)
7967,V/H/S (2012)
7968,"Perks of Being a Wallflower, The (2012)"
7969,"Hunt, The (Jagten) (2012)"
7970,Holy Motors (2012)
7971,Taken 2 (2012)
7972,House at the End of the Street (2012)
7973,My Left Eye Sees Ghosts (Ngo joh aan gin diy gwai) (2002)
7974,Love Lasts Three Years (L'amour dure trois ans) (2011)
7975,"Tall Man, The (2012)"
7976,LOL (2012)
7977,Rust and Bone (De rouille et d'os) (2012)
7978,Marley (2012)
7979,Frankenweenie (2012)
7980,Sinister (2012)
7981,"Thing: Terror Takes Shape, The (1998)"
7982,Hotel Transylvania (2012)
7983,Side by Side (2012)
7984,Take Aim at the Police Van (Sono gosôsha wo nerae: 'Jûsangô taihisen' yori) (1960)
7985,Argo (2012)
7986,Seven Psychopaths (2012)
7987,Liberal Arts (2012)
7988,Catch .44 (2011)
7989,[REC]³ 3 Génesis (2012)
7990,Asterix & Obelix: God Save Britannia (Astérix et Obélix: Au service de Sa Majesté) (2012)
7991,Paranormal Activity 4 (2012)
7992,Alex Cross (2012)
7993,Cloud Atlas (2012)
7994,'Hellboy': The Seeds of Creation (2004)
7995,Silent Hill: Revelation 3D (2012)
7996,Here Comes the Boom (2012)
7997,Mental (2012)
7998,Killing Them Softly (2012)
7999,"Imposter, The (2012)"
8000,"Sessions, The (Surrogate, The) (2012)"
8001,Smashed (2012)
8002,Wreck-It Ralph (2012)
8003,Silver Linings Playbook (2012)
8004,Flight (2012)
8005,Anna Karenina (2012)
8006,Life of Pi (2012)
8007,"Man with the Iron Fists, The (2012)"
8008,"Bay, The (2012)"
8009,Himizu (2011)
8010,Jackass 3.5 (2011)
8011,Indie Game: The Movie (2012)
8012,"Batman: The Dark Knight Returns, Part 1 (2012)"
8013,Lincoln (2012)
8014,Nature Calls (2012)
8015,Vamps (2012)
8016,"Twilight Saga: Breaking Dawn - Part 2, The (2012)"
8017,10 Years (2011)
8018,Red Dawn (2012)
8019,Rise of the Guardians (2012)
8020,"Fantastic Fear of Everything, A (2012)"
8021,Deadfall (2012)
8022,Byzantium (2012)
8023,Paperman (2012)
8024,"Fearless Hyena, The (Xiao quan guai zhao) (1979)"
8025,Half a Loaf of Kung Fu (Dian zhi gong fu gan chian chan) (1980)
8026,Hitchcock (2012)
8027,From Up on Poppy Hill (Kokuriko-zaka kara) (2011)
8028,Redline (2009)
8029,Winners and Sinners (Qi mou miao ji: Wu fu xing) (1983)
8030,My Lucky Stars (Fuk sing go jiu) (1985)
8031,"Money Money Money (L'aventure, c'est l'aventure) (1972)"
8032,"Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman, A (2012)"
8033,"Hobbit: An Unexpected Journey, The (2012)"
8034,Hyde Park on Hudson (2012)
8035,How to Make Love to a Woman (2010)
8036,Zero Dark Thirty (2012)
8037,Fire with Fire (2012)
8038,Warm Bodies (2013)
8039,Wrong (2012)
8040,Playing for Keeps (2012)
8041,"Guilt Trip, The (2012)"
8042,Jack Reacher (2012)
8043,Django Unchained (2012)
8044,This Is 40 (2012)
8045,I Bought a Vampire Motorcycle (1990)
8046,Ice Cream Man (1995)
8047,"Impossible, The (Imposible, Lo) (2012)"
8048,"Misérables, Les (2012)"
8049,Campfire Tales (1997)
8050,Parental Guidance (2012)
8051,John Dies at the End (2012)
8052,"Misérables, Les (2000)"
8053,Promised Land (2012)
8054,English Vinglish (2012)
8055,Fish Story (Fisshu sutôrî) (2009)
8056,Texas Chainsaw 3D (2013)
8057,Gangster Squad (2013)
8058,"Iceman, The (2012)"
8059,It's Such a Beautiful Day (2012)
8060,"Batman: The Dark Knight Returns, Part 2 (2013)"
8061,Everything or Nothing: The Untold Story of 007 (2012)
8062,Codependent Lesbian Space Alien Seeks Same (2011)
8063,"Last Stand, The (2013)"
8064,Upstream Color (2013)
8065,Shadow Dancer (2012)
8066,Human Planet (2011)
8067,Comme un chef (2012)
8068,Movie 43 (2013)
8069,"Pervert's Guide to Ideology, The (2012)"
8070,Sightseers (2012)
8071,Hansel & Gretel: Witch Hunters (2013)
8072,Jim Jefferies: Fully Functional (EPIX) (2012)
8073,Why Stop Now (2012)
8074,Tabu (2012)
8075,Upside Down (2012)
8076,"Liability, The (2012)"
8077,Angst  (1983)
8078,Stand Up Guys (2012)
8079,Side Effects (2013)
8080,Identity Thief (2013)
8081,"ABCs of Death, The (2012)"
8082,Beautiful Creatures (2013)
8083,"Good Day to Die Hard, A (2013)"
8084,21 and Over (2013)
8085,Safe Haven (2013)
8086,Frozen Planet (2011)
8087,"Act of Killing, The (2012)"
8088,Universal Soldier: Day of Reckoning (2012)
8089,Escape from Planet Earth (2013)
8090,Before Midnight (2013)
8091,Snitch (2013)
8092,Dark Skies (2013)
8093,Oh Boy (A Coffee in Berlin) (2012)
8094,Journey to the West: Conquering the Demons (Daai wa sai you chi Chui mo chun kei) (2013)
8095,Maniac Cop 2 (1990)
8096,Jack the Giant Slayer (2013)
8097,Wadjda (2012)
8098,"Unintentional Kidnapping of Mrs. Elfriede Ott, The (Die Unabsichtliche Entführung der Frau Elfriede Ott) (2010)"
8099,"Legend of Sleepy Hollow, The (1949)"
8100,G.I. Joe: Retaliation (2013)
8101,Stoker (2013)
8102,Oz the Great and Powerful (2013)
8103,"Croods, The (2013)"
8104,"Incredible Burt Wonderstone, The (2013)"
8105,"Call, The (2013)"
8106,Olympus Has Fallen (2013)
8107,"First Time, The (2012)"
8108,Mezzo Forte (1998)
8109,"Place Beyond the Pines, The (2012)"
8110,"Brass Teapot, The (2012)"
8111,Phil Spector (2013)
8112,"Host, The (2013)"
8113,Admission (2013)
8114,Evil Dead (2013)
8115,Trance (2013)
8116,"Perfect Plan, A (Plan parfait, Un) (2012)"
8117,Oblivion (2013)
8118,Dark Tide (2012)
8119,42 (2013)
8120,Wolf Children (Okami kodomo no ame to yuki) (2012)
8121,Disconnect (2012)
8122,"Invincible Iron Man, The (2007)"
8123,Yongary: Monster from the Deep (1967)
8124,Pain & Gain (2013)
8125,Hulk Vs. (2009)
8126,Resolution (2012)
8127,Grabbers (2012)
8128,Justice League: Doom (2012) 
8129,"Grandmaster, The (Yi dai zong shi) (2013)"
8130,This Is the End (2013)
8131,Iron Man 3 (2013)
8132,"English Teacher, The (2013)"
8133,Mud (2012)
8134,Bill Hicks: Revelations (1993)
8135,Pawn (2013)
8136,Shaolin Temple (Shao Lin si) (1976)
8137,Syrup (2013)
8138,"Great Gatsby, The (2013)"
8139,Star Trek Into Darkness (2013)
8140,"Internship, The (2013)"
8141,Darkon (2006)
8142,Mimino (1977)
8143,Ivan Vasilievich: Back to the Future (Ivan Vasilievich menyaet professiyu) (1973)
8144,Only God Forgives (2013)
8145,"Hangover Part III, The (2013)"
8146,"Fast & Furious 6 (Fast and the Furious 6, The) (2013)"
8147,Epic (2013)
8148,Captain America (1979)
8149,Tie Xi Qu: West of the Tracks (Tiexi qu) (2003)
8150,"Rink, The (1916)"
8151,Captain America II: Death Too Soon (1979)
8152,Down Terrace (2009)
8153,Frances Ha (2012)
8154,"Lords of Salem, The (2012)"
8155,Behind the Candelabra (2013)
8156,As I Was Moving Ahead Occasionally I Saw Brief Glimpses of Beauty (2000)
8157,With Great Power: The Stan Lee Story (2012)
8158,After Earth (2013)
8159,Now You See Me (2013)
8160,Inhuman Resources (Redd Inc.) (2012)
8161,"Way, Way Back, The (2013)"
8162,Much Ado About Nothing (2012)
8163,Man of Steel (2013)
8164,"Kings of Summer, The (2013)"
8165,"Purge, The (2013)"
8166,Rapture-Palooza (2013)
8167,20 Feet from Stardom (Twenty Feet from Stardom) (2013)
8168,"Bling Ring, The (2013)"
8169,Monsters University (2013)
8170,Schlussmacher (2013)
8171,Fullmetal Alchemist: The Sacred Star of Milos (2011)
8172,Maniac (2012)
8173,Not Suitable for Children (2012)
8174,Pacific Rim (2013)
8175,LEGO Batman: The Movie - DC Heroes Unite (2013)
8176,"Best Offer, The (Migliore offerta, La) (2013)"
8177,Adam and Eve (National Lampoon's Adam & Eve) (2005)
8178,World War Z (2013)
8179,Elysium (2013)
8180,Despicable Me 2 (2013)
8181,White House Down (2013)
8182,"World's End, The (2013)"
8183,Redemption (Hummingbird) (2013)
8184,"Heat, The (2013)"
8185,"Lone Ranger, The (2013)"
8186,Passion (2012)
8187,V/H/S/2 (2013)
8188,"Knot, The (2012)"
8189,The Spectacular Now (2013)
8190,"Lifeguard, The (2013)"
8191,Sharknado (2013)
8192,Craig Ferguson: I'm Here To Help (2013)
8193,Stuck in Love (2012)
8194,Class Act (1992)
8195,Fruitvale Station (2013)
8196,R.I.P.D. (2013)
8197,"Field in England, A (2013)"
8198,"Conjuring, The (2013)"
8199,Turbo (2013)
8200,"Wolverine, The (2013)"
8201,Drinking Buddies (2013)
8202,Red 2 (2013)
8203,Coffee Town (2013)
8204,Revenge for Jolly! (2012)
8205,2 Guns (2013)
8206,Blue Jasmine (2013)
8207,"Great Beauty, The (Grande Bellezza, La) (2013)"
8208,3 dev adam (Three Giant Men) (1973) 
8209,Louis C.K.: Oh My God (2013)
8210,Percy Jackson: Sea of Monsters (2013)
8211,"Smurfs 2, The (2013)"
8212,Alan Partridge: Alpha Papa (2013)
8213,Man of Tai Chi (2013)
8214,Batman: Mystery of the Batwoman (2003)
8215,We're the Millers (2013)
8216,Grown Ups 2 (2013)
8217,Kick-Ass 2 (2013)
8218,Riddick (2013)
8219,Planes (2013)
8220,Blackfish (2013)
8221,"Wind Rises, The (Kaze tachinu) (2013)"
8222,Jobs (2013)
8223,Lee Daniels' The Butler (2013)
8224,In a World... (2013)
8225,About Time (2013)
8226,Justice League: Crisis on Two Earths (2010)
8227,You're Next (2011)
8228,Maria Bamford: The Special Special Special! (2012)
8229,Getaway (2013)
8230,"Mystery of the Third Planet, The (Tayna tretey planety) (1981)"
8231,Rage of Honor (1987)
8232,Gravity (2013)
8233,What If (2013)
8234,"History of Future Folk, The (2012)"
8235,Prisoners (2013)
8236,Austenland (2013)
8237,Insidious: Chapter 2 (2013)
8238,Rush (2013)
8239,"Family, The (2013)"
8240,Short Term 12 (2013)
8241,Collision Course (1989)
8242,"To Do List, The (2013)"
8243,Inescapable (2012)
8244,Nebraska (2013)
8245,Enough Said (2013)
8246,Don Jon (2013)
8247,Mood Indigo (L'écume des jours) (2013)
8248,"Century of the Self, The (2002)"
8249,Crystal Fairy & the Magical Cactus and 2012 (2013)
8250,Bad Milo (Bad Milo!) (2013)
8251,Runner Runner (2013)
8252,Blue Is the Warmest Color (La vie d'Adèle) (2013)
8253,Cloudy with a Chance of Meatballs 2 (2013)
8254,Captain Phillips (2013)
8255,"All Dogs Christmas Carol, An (1998)"
8256,Machete Kills (Machete 2) (2013)
8257,Filth (2013)
8258,Escape Plan (2013)
8259,"Thief of Paris, The (Le voleur) (1967)"
8260,Carrie (2013)
8261,UnHung Hero (2013)
8262,"Counselor, The (2013)"
8263,Escape From Tomorrow (2013)
8264,"Double, The (2013)"
8265,12 Years a Slave (2013)
8266,All Is Lost (2013)
8267,Ender's Game (2013)
8268,Jackass Presents: Bad Grandpa (2013)
8269,Thor: The Dark World (2013)
8270,Dallas Buyers Club (2013)
8271,"Selfish Giant, The (2013)"
8272,Last Vegas (2013)
